Test sample,DieID,ID,X position,Y position,Diameter (um),% Roundness,Area,% Overall Void,% Largest Void,Result
D86-07,165,1,-2.1642,143.4210,85.6701,98.1148,5764.3200,0.0000,0.0000,Pass
D86-07,165,2,-1.8636,143.4220,85.7870,99.6737,5780.0700,0.0000,0.0000,Pass
D86-07,165,3,-0.8103,143.4260,85.4357,98.7390,5732.8200,0.0000,0.0000,Pass
D86-07,165,4,-4.1182,143.4130,85.6032,97.4908,5755.3200,0.0000,0.0000,Pass
D86-07,165,5,-3.9679,143.4130,84.7117,98.4794,5636.0700,0.0000,0.0000,Pass
D86-07,165,6,-3.8178,143.4130,85.4692,99.1098,5737.3200,0.0000,0.0000,Pass
D86-07,165,7,-3.6678,143.4140,85.0324,98.2216,5678.8200,0.0000,0.0000,Pass
D86-07,165,8,-3.5170,143.4150,85.3015,99.7559,5714.8200,0.0000,0.0000,Pass
D86-07,165,9,-3.3670,143.4150,85.4357,98.3610,5732.8200,0.0000,0.0000,Pass
D86-07,165,10,-3.2163,143.4160,85.2511,97.8558,5708.0700,0.0000,0.0000,Pass
D86-07,165,11,-3.0668,143.4160,85.1165,98.0746,5690.0700,0.0000,0.0000,Pass
D86-07,165,12,-2.9157,143.4160,84.9987,97.9129,5674.3200,0.0000,0.0000,Pass
D86-07,165,13,-2.7656,143.4180,85.6533,98.5424,5762.0700,0.0000,0.0000,Pass
D86-07,165,14,-2.6150,143.4180,85.7369,98.8473,5773.3200,0.0000,0.0000,Pass
D86-07,165,15,-2.4643,143.4190,85.2343,98.4580,5705.8200,0.0000,0.0000,Pass
D86-07,165,16,-2.3148,143.4190,86.0537,99.7379,5816.0700,0.0000,0.0000,Pass
D86-07,165,17,-2.0144,143.4210,85.1838,98.1705,5699.0700,0.0000,0.0000,Pass
D86-07,165,18,-1.7130,143.4230,85.4692,98.9556,5737.3200,0.0000,0.0000,Pass
D86-07,165,19,-1.5629,143.4240,85.3015,97.8549,5714.8200,0.0000,0.0000,Pass
D86-07,165,20,-1.4122,143.4230,85.7035,98.9765,5768.8200,0.0000,0.0000,Pass
D86-07,165,21,-1.2620,143.4240,85.4860,99.3289,5739.5700,0.0000,0.0000,Pass
D86-07,165,22,-1.1118,143.4250,85.7202,98.8438,5771.0700,0.0000,0.0000,Pass
D86-07,165,23,-0.9611,143.4260,85.6199,98.5114,5757.5700,0.0000,0.0000,Pass
D86-07,165,24,-0.6597,143.4270,85.3854,98.6615,5726.0700,0.0000,0.0000,Pass
D86-07,165,25,-0.5093,143.4270,85.8538,98.4616,5789.0700,0.0000,0.0000,Pass
D86-07,165,26,-0.3580,143.4280,85.9705,98.6921,5804.8200,0.0000,0.0000,Pass
D86-07,165,27,-4.2683,143.2610,85.2847,97.4638,5712.5700,0.0000,0.0000,Pass
D86-07,165,28,-4.1175,143.2620,85.0829,98.0938,5685.5700,0.0000,0.0000,Pass
D86-07,165,29,-3.9680,143.2620,84.4068,98.8184,5595.5800,0.0000,0.0000,Pass
D86-07,165,30,-3.8168,143.2630,84.8131,99.4031,5649.5700,0.0000,0.0000,Pass
D86-07,165,31,-3.3659,143.2650,85.1502,98.6064,5694.5700,0.0000,0.0000,Pass
D86-07,165,32,-2.6144,143.2670,85.3686,98.7494,5723.8200,0.0000,0.0000,Pass
D86-07,165,33,-2.1640,143.2710,85.1670,99.0704,5696.8200,0.0000,0.0000,Pass
D86-07,165,34,-1.8629,143.2720,85.3182,99.1503,5717.0700,0.0000,0.0000,Pass
D86-07,165,35,-1.7129,143.2720,84.9987,99.8617,5674.3200,0.0000,0.0000,Pass
D86-07,165,36,-1.5625,143.2730,85.0155,98.8636,5676.5700,0.0000,0.0000,Pass
D86-07,165,37,-1.1110,143.2750,85.1165,98.9609,5690.0700,0.0000,0.0000,Pass
D86-07,165,38,-0.9604,143.2750,85.6366,98.5491,5759.8200,0.0000,0.0000,Pass
D86-07,165,39,-0.3580,143.2780,85.8705,99.5365,5791.3200,0.0000,0.0000,Pass
D86-07,165,40,-3.6677,143.2640,84.3219,97.8617,5584.3300,0.0000,0.0000,Pass
D86-07,165,41,-3.5167,143.2640,85.0492,98.9349,5681.0700,0.0000,0.0000,Pass
D86-07,165,42,-3.2159,143.2650,85.2679,98.2151,5710.3200,0.0000,0.0000,Pass
D86-07,165,43,-3.0657,143.2660,84.7455,98.1932,5640.5700,0.0000,0.0000,Pass
D86-07,165,44,-2.9149,143.2660,84.6948,99.3125,5633.8200,0.0000,0.0000,Pass
D86-07,165,45,-2.7652,143.2670,85.3518,98.3979,5721.5700,0.0000,0.0000,Pass
D86-07,165,46,-2.4638,143.2680,84.9987,99.3452,5674.3200,0.0000,0.0000,Pass
D86-07,165,47,-2.3140,143.2690,85.5027,98.5945,5741.8200,0.0000,0.0000,Pass
D86-07,165,48,-2.0135,143.2710,85.0324,98.8162,5678.8200,0.0000,0.0000,Pass
D86-07,165,49,-1.4119,143.2740,85.5530,99.6884,5748.5700,0.0000,0.0000,Pass
D86-07,165,50,-1.2607,143.2740,85.3686,99.3181,5723.8200,0.0000,0.0000,Pass
D86-07,165,51,-0.8098,143.2760,85.1670,98.8147,5696.8200,0.0000,0.0000,Pass
D86-07,165,52,-0.6593,143.2770,85.1670,99.4796,5696.8200,0.0000,0.0000,Pass
D86-07,165,53,-0.5086,143.2770,85.5697,98.9906,5750.8200,0.0000,0.0000,Pass
D86-07,165,54,-0.2071,143.2780,86.6674,98.4263,5899.3200,0.0000,0.0000,Pass
D86-07,165,55,-4.2676,143.1100,84.7793,97.8862,5645.0700,0.0000,0.0000,Pass
D86-07,165,56,-4.1165,143.1120,84.4407,97.2382,5600.0800,0.0000,0.0000,Pass
D86-07,165,57,-3.9675,143.1120,84.2199,98.8313,5570.8300,0.0000,0.0000,Pass
D86-07,165,58,-3.8167,143.1130,84.4577,98.6278,5602.3300,0.0000,0.0000,Pass
D86-07,165,59,-3.6670,143.1130,84.5594,98.4341,5615.8200,0.0000,0.0000,Pass
D86-07,165,60,-3.5162,143.1130,84.3898,99.1824,5593.3300,0.0000,0.0000,Pass
D86-07,165,61,-3.3661,143.1140,84.7793,98.4562,5645.0700,0.0000,0.0000,Pass
D86-07,165,62,-3.0653,143.1150,84.3559,98.6492,5588.8300,0.0000,0.0000,Pass
D86-07,165,63,-2.9146,143.1160,84.9650,98.7788,5669.8200,0.0000,0.0000,Pass
D86-07,165,64,-2.7648,143.1170,84.6948,99.0525,5633.8200,0.0000,0.0000,Pass
D86-07,165,65,-2.3132,143.1180,85.1670,98.5802,5696.8200,0.0000,0.0000,Pass
D86-07,165,66,-2.1635,143.1200,84.7793,98.7084,5645.0700,0.0000,0.0000,Pass
D86-07,165,67,-2.0123,143.1210,85.3015,98.9170,5714.8200,0.0000,0.0000,Pass
D86-07,165,68,-1.8627,143.1210,84.8131,99.8542,5649.5700,0.0000,0.0000,Pass
D86-07,165,69,-1.7123,143.1210,84.8300,97.7679,5651.8200,0.0000,0.0000,Pass
D86-07,165,70,-1.5616,143.1220,85.1838,99.1853,5699.0700,0.0000,0.0000,Pass
